iter,dual_obj,r,Δ,Δₐ_Δₚ,cgits,cgmsg
235,-2.260286718583322e6,15.017050985809883,1567.2860186574635,0.7827944023347385,1,⊕
236,-2.2776237288922276e6,13.549959657941002,1567.2860186574635,0.7370008388702016,1,⊕
237,-2.296078386096738e6,14.0462066341257,1567.2860186574635,0.8695027538372802,1,⊕
238,-2.313756392123911e6,14.054116888228045,1567.2860186574635,0.8034675238901502,1,⊕
239,-2.3317493558151294e6,14.020670040072385,1567.2860186574635,0.817321848560204,1,⊕
240,-2.349306139502559e6,14.371065257041854,1567.2860186574635,0.7994121299494926,1,⊕
241,-2.367483147936772e6,13.483479460099968,1567.2860186574635,0.8074619567598891,1,⊕
242,-2.3855124133882923e6,14.067713084085803,1567.2860186574635,0.8536508471956576,1,⊕
243,-2.404195418042977e6,13.98226697603682,1567.2860186574635,0.8478459538577856,1,⊕
244,-2.422522764910845e6,13.442597442884923,1567.2860186574635,0.8367914239246443,1,⊕
245,-2.4410199279818535e6,14.251884198671075,1567.2860186574635,0.87846997134371,1,⊕
246,-2.458165867156593e6,14.295115321992848,1567.2860186574635,0.7680324998428832,1,⊕
247,-2.4754711187127074e6,13.93857621768453,1567.2860186574635,0.772823171463035,1,⊕
248,-2.493340637212394e6,13.905059359321111,1567.2860186574635,0.8184467169655228,1,⊕
249,-2.510877261078502e6,13.376708716575354,1567.2860186574635,0.8051368488369418,1,⊕
250,-2.5284563755920716e6,13.879663107476508,1567.2860186574635,0.8389845462301097,1,⊕
251,-2.547215513417526e6,13.78304366183295,1567.2860186574635,0.8628413725413758,1,⊕
252,-2.565729218159024e6,13.33564010261572,1567.2860186574635,0.8575556049013806,1,⊕
253,-2.5839355821523257e6,13.742174758386113,1567.2860186574635,0.871598301243708,1,⊕
254,-2.6017060309980176e6,14.281149941176805,1567.2860186574635,0.8255481271052747,1,⊕
255,-2.61830526521098e6,14.330239297907822,1567.2860186574635,0.7420189358210177,1,⊕
256,-2.635320137219332e6,13.823419497579762,1567.2860186574635,0.7579918595100901,1,⊕
257,-2.6525334564401247e6,14.158494633378371,1567.2860186574635,0.7949634196453013,1,⊕
258,-2.6703068587911767e6,13.256988501686555,1567.2860186574635,0.8013932350169325,1,⊕
259,-2.6879259730155123e6,13.777851018563057,1567.2860186574635,0.8484919509501202,1,⊕
260,-2.7055808480641763e6,13.751456596579231,1567.2860186574635,0.818054030014726,1,⊕
261,-2.7235392981986194e6,13.783107398575202,1567.2860186574635,0.8337185214995501,1,⊕
262,-2.7413813046502215e6,13.203266838804279,2350.9290279861953,1.079761013378712,2,⊕
263,-2.7673746013507675e6,15.015697407229045,2350.9290279861953,0.8381606397499333,1,⊕
264,-2.790557419497116e6,14.506972232612448,2350.9290279861953,0.6572359508175758,1,⊕
265,-2.8169156842085803e6,13.746433823750532,2350.9290279861953,0.7734861788430235,1,⊕
266,-2.8423504994430426e6,13.12657119436802,2350.9290279861953,0.7877176004686264,1,⊕
267,-2.86990447129081e6,13.63155893889893,2350.9290279861953,0.8936808911571472,1,⊕
268,-2.8955643501026826e6,13.633856473808184,2350.9290279861953,0.8013905470926398,1,⊕
269,-2.919250255674975e6,13.96884513117341,2350.9290279861953,0.7396160938130187,1,⊕
270,-2.9441170250569503e6,13.576886056373416,2350.9290279861953,0.7578529650802469,1,⊕
271,-2.971229032777882e6,13.028019828589285,2350.9290279861953,0.850155082964244,1,⊕
272,-2.998759263818742e6,13.550369473695339,2350.9290279861953,0.8996714723655319,1,⊕
273,-3.024510829738529e6,13.981957933979203,2350.9290279861953,0.8090770677447637,1,⊕
274,-3.050018810757627e6,12.967401632344107,2350.9290279861953,0.776665190503565,1,⊕
275,-3.0754832770260666e6,14.007576453441185,2350.9290279861953,0.8360571271849969,1,⊕
276,-3.0991927137814425e6,14.447619195094092,2350.9290279861953,0.7205818418226793,1,⊕
277,-3.123743705810193e6,13.465454141403887,2350.9290279861953,0.7234136986919748,1,⊕
278,-3.1491612492737444e6,13.425012123026594,2350.9290279861953,0.8036229546710539,1,⊕
279,-3.1739038414330315e6,12.871511351858123,2350.9290279861953,0.7846417573291037,1,⊕
280,-3.19980555168389e6,13.387358869351853,2350.9290279861953,0.8567540579964655,1,⊕
281,-3.2250382691143584e6,13.748195300835649,2350.9290279861953,0.802437277972779,1,⊕
282,-3.2506832607572386e6,13.43864332694264,2350.9290279861953,0.7941249283988879,1,⊕
283,-3.2750744562675785e6,12.792669470611738,2350.9290279861953,0.7727129319832816,1,⊕
284,-3.302130514734483e6,13.324604604090121,2350.9290279861953,0.900457188917074,1,⊕
285,-3.3260801153613497e6,14.236535313268629,2350.9290279861953,0.7652224800959877,1,⊕
286,-3.3505149331782283e6,12.733561271149112,2350.9290279861953,0.730674596069138,1,⊕
287,-3.375460865067118e6,14.605117026273295,2350.9290279861953,0.8340871372990402,1,⊕
288,-3.3986558386749187e6,13.316517554578933,2350.9290279861953,0.676081414434031,1,⊕
289,-3.4215032542526256e6,13.220594177412503,2350.9290279861953,0.7304498817146142,1,⊕
290,-3.447679414055123e6,12.657025441570807,2350.9290279861953,0.842949875200899,1,⊕
291,-3.4730516997328997e6,13.203495573362263,2350.9290279861953,0.8534772321184111,1,⊕
292,-3.4968674321429823e6,13.549032835200709,2350.9290279861953,0.7679311950132228,1,⊕
293,-3.5205149347359757e6,13.145614851948615,2350.9290279861953,0.7430437911761534,1,⊕
294,-3.5465103740711426e6,13.125698762635956,2350.9290279861953,0.8419091968776907,1,⊕
295,-3.5702129760854323e6,12.559841630688044,2350.9290279861953,0.7688173531149949,1,⊕
296,-3.595985086852551e6,12.984851828000869,2350.9290279861953,0.8736408850889211,1,⊕
297,-3.6205601677860813e6,13.091299629705725,2350.9290279861953,0.805771252767066,1,⊕
298,-3.6458130128187826e6,12.961495025198571,2350.9290279861953,0.8212552508566106,1,⊕
299,-3.6700371712446325e6,12.480109690414602,2350.9290279861953,0.7956977280445983,1,⊕
300,-3.6947988742855648e6,13.869658037721633,2350.9290279861953,0.8447570635496807,1,⊕
301,-3.7171703705710783e6,13.009392404667015,2350.9290279861953,0.6866868632312801,1,⊕
302,-3.7426190302165975e6,13.300293801110476,2350.9290279861953,0.8328388309270806,1,⊕
303,-3.7666851084243366e6,12.402426340889368,2350.9290279861953,0.8264949108603373,2,⊕
304,-3.7913910593857905e6,12.937915880959178,2350.9290279861953,0.8481393373571665,1,⊕
305,-3.8160728214315437e6,12.941092416091621,2350.9290279861953,0.8122076463296234,1,⊕
306,-3.8383625714440616e6,12.90143108573637,2350.9290279861953,0.7333130234502998,1,⊕
307,-3.863163649010215e6,13.275931847972188,2350.9290279861953,0.8184440889477801,1,⊕
308,-3.885763963653204e6,12.306039250571612,2350.9290279861953,0.7247607267703394,1,⊕
309,-3.9100846377240424e6,12.926757667738784,2350.9290279861953,0.8414587418787395,1,⊕
310,-3.9353491122176647e6,13.3145928220874,2350.9290279861953,0.8321013730895279,1,⊕
311,-3.9578963007865944e6,14.200730074075365,2350.9290279861953,0.7209556844631834,1,⊕
312,-3.9784209214022513e6,12.230513598440098,2350.9290279861953,0.6152966961395036,1,⊕
313,-4.002228894253495e6,12.773785562777231,2350.9290279861953,0.8288115658006734,1,⊕
